piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-0.00011879,-9.1391e-05,0.00016605,0.00021206,0.00019662,-0.00024263,0.00031618,-6.6364e-05,-0.00012297,-0.0039441,-9.6116e-05,0.0043509,-0.00092002,0.0004038,-0.00015765,-0.00013807,0.00029735,0.00048396,-0.0039318,-0.0020482,-0.001126,0,0,0.0034868,0,0,0,0
-0.00011099,-8.4524e-05,0.00015098,0.00018359,0.00018361,-0.00021621,0.00028277,-5.7021e-05,-0.00011528,-0.0039522,-9.1909e-05,0.0043696,-0.00099769,0.00034579,-0.00015093,-0.00013117,0.00028308,0.00047533,-0.0037455,-0.00209,-0.0011982,0,0,0.0031381,0,0,0,0
-0.00010369,-7.8366e-05,0.00013695,0.00015836,0.00017014,-0.00019155,0.00025254,-4.9772e-05,-0.00010797,-0.0039558,-8.7938e-05,0.0043568,-0.001069,0.00029472,-0.00014459,-0.00012445,0.0002691,0.00046507,-0.0035792,-0.0021264,-0.0012658,0,0,0.0028243,0,0,0,0
-9.6859e-05,-7.2798e-05,0.00012397,0.00013605,0.00015671,-0.00016879,0.00022526,-4.4075e-05,-0.00010104,-0.0039557,-8.4145e-05,0.0043176,-0.0011345,0.00024981,-0.00013852,-0.00011795,0.00025549,0.00045348,-0.0034308,-0.0021587,-0.0013291,0,0,0.0025419,0,0,0,0
-9.0473e-05,-6.773e-05,0.00011204,0.00011636,0.00014367,-0.00014799,0.0002007,-3.9531e-05,-9.4503e-05,-0.0039527,-8.0495e-05,0.0042565,-0.0011949,0.0002104,-0.00013267,-0.00011167,0.0002423,0.00044083,-0.0032986,-0.0021877,-0.0013882,0,0,0.0022877,0,0,0,0
-8.4502e-05,-6.309e-05,0.00010112,9.9004e-05,0.00013123,-0.00012911,0.00017862,-3.5845e-05,-8.8347e-05,-0.0039472,-7.6963e-05,0.0041772,-0.0012505,0.00017587,-0.000127,-0.00010563,0.00022957,0.00042735,-0.0031809,-0.0022139,-0.0014436,0,0,0.0020589,0,0,0,0
-7.8921e-05,-5.8824e-05,9.116e-05,8.3738e-05,0.00011951,-0.00011208,0.0001588,-3.2801e-05,-8.2563e-05,-0.0039399,-7.3537e-05,0.0040831,-0.0013017,0.00014567,-0.00012148,-9.9849e-05,0.00021733,0.00041323,-0.0030763,-0.002238,-0.0014952,0,0,0.001853,0,0,0,0
-7.3705e-05,-5.4885e-05,8.2102e-05,7.0334e-05,0.00010857,-9.6804e-05,0.00014104,-3.024e-05,-7.7134e-05,-0.003931,-7.0208e-05,0.0039772,-0.0013491,0.00011931,-0.00011611,-9.4315e-05,0.00020558,0.00039868,-0.0029834,-0.0022601,-0.0015435,0,0,0.0016677,0,0,0,0
-6.883e-05,-5.1238e-05,7.3884e-05,5.8589e-05,9.8451e-05,-8.3156e-05,0.00012513,-2.8045e-05,-7.2046e-05,-0.003921,-6.6972e-05,0.0038621,-0.0013928,9.6358e-05,-0.00011088,-8.9033e-05,0.00019433,0.00038384,-0.002901,-0.0022806,-0.0015886,0,0,0.0015009,0,0,0,0
-6.4275e-05,-4.7853e-05,6.6442e-05,4.832e-05,8.9134e-05,-7.1012e-05,0.0001109,-2.6131e-05,-6.7281e-05,-0.0039101,-6.383e-05,0.0037399,-0.0014331,7.6425e-05,-0.00010579,-8.3999e-05,0.00018357,0.00036885,-0.002828,-0.0022998,-0.0016308,0,0,0.0013509,0,0,0,0
-6.0019e-05,-4.4705e-05,5.9711e-05,3.9361e-05,8.0597e-05,-6.0246e-05,9.8187e-05,-2.4435e-05,-6.2822e-05,-0.0038984,-6.0781e-05,0.0036126,-0.0014705,5.916e-05,-0.00010083,-7.921e-05,0.00017332,0.00035383,-0.0027633,-0.0023177,-0.0016701,0,0,0.0012158,0,0,0,0
-5.6043e-05,-4.1774e-05,5.3633e-05,3.1564e-05,7.2802e-05,-5.0733e-05,8.6835e-05,-2.2911e-05,-5.8652e-05,-0.0038864,-5.7826e-05,0.0034818,-0.001505,4.4253e-05,-9.6027e-05,-7.4658e-05,0.00016355,0.00033889,-0.0027061,-0.0023345,-0.0017068,0,0,0.0010942,0,0,0,0
-5.2328e-05,-3.904e-05,4.815e-05,2.4798e-05,6.5705e-05,-4.2353e-05,7.6709e-05,-2.1523e-05,-5.4753e-05,-0.003874,-5.4967e-05,0.003349,-0.0015369,3.1427e-05,-9.1368e-05,-7.0338e-05,0.00015425,0.00032409,-0.0026556,-0.0023502,-0.0017411,0,0,0.00098477,0,0,0,0
-4.8858e-05,-3.6488e-05,4.3207e-05,1.8943e-05,5.9258e-05,-3.4994e-05,6.7683e-05,-2.0248e-05,-5.1109e-05,-0.0038614,-5.2205e-05,0.0032152,-0.0015665,2.0436e-05,-8.686e-05,-6.624e-05,0.00014541,0.00030953,-0.002611,-0.002365,-0.0017731,0,0,0.00088629,0,0,0,0
-4.5616e-05,-3.4104e-05,3.8754e-05,1.3894e-05,5.3413e-05,-2.8553e-05,5.9644e-05,-1.9066e-05,-4.7704e-05,-0.0038488,-4.9542e-05,0.0030817,-0.0015938,1.1059e-05,-8.2506e-05,-6.2358e-05,0.00013702,0.00029525,-0.0025717,-0.002379,-0.001803,0,0,0.00079766,0,0,0,0
-4.2587e-05,-3.1877e-05,3.4746e-05,9.5566e-06,4.8121e-05,-2.2931e-05,5.2489e-05,-1.7964e-05,-4.4523e-05,-0.0038362,-4.6978e-05,0.0029491,-0.0016192,3.1027e-06,-7.8309e-05,-5.8683e-05,0.00012907,0.0002813,-0.0025371,-0.0023922,-0.0018308,0,0,0.0007179,0,0,0,0
-3.9758e-05,-2.9795e-05,3.114e-05,5.8458e-06,4.3336e-05,-1.8042e-05,4.6127e-05,-1.6931e-05,-4.1552e-05,-0.0038237,-4.4512e-05,0.0028182,-0.0016427,-3.608e-06,-7.4269e-05,-5.5206e-05,0.00012153,0.00026772,-0.0025067,-0.0024046,-0.0018569,0,0,0.00064611,0,0,0,0
-3.7115e-05,-2.7847e-05,2.7896e-05,2.6867e-06,3.9014e-05,-1.3804e-05,4.0474e-05,-1.5958e-05,-3.8778e-05,-0.0038114,-4.2146e-05,0.0026896,-0.0016644,-9.2266e-06,-7.0387e-05,-5.192e-05,0.00011439,0.00025454,-0.0024801,-0.0024163,-0.0018811,0,0,0.0005815,0,0,0,0
-3.4647e-05,-2.6025e-05,2.498e-05,1.2685e-08,3.5113e-05,-1.0145e-05,3.5454e-05,-1.5041e-05,-3.6187e-05,-0.0037994,-3.9879e-05,0.0025639,-0.0016846,-1.389e-05,-6.6662e-05,-4.8815e-05,0.00010763,0.00024179,-0.0024567,-0.0024273,-0.0019038,0,0,0.00052335,0,0,0,0
-3.2341e-05,-2.4321e-05,2.236e-05,-2.2359e-06,3.1594e-05,-6.9986e-06,3.1002e-05,-1.4175e-05,-3.3767e-05,-0.0037876,-3.7708e-05,0.0024412,-0.0017032,-1.772e-05,-6.3094e-05,-4.5882e-05,0.00010124,0.00022947,-0.0024363,-0.0024377,-0.0019249,0,0,0.00047101,0,0,0,0
-3.0186e-05,-2.2726e-05,2.0005e-05,-4.1118e-06,2.8422e-05,-4.3053e-06,2.7056e-05,-1.3355e-05,-3.1508e-05,-0.0037761,-3.5633e-05,0.0023221,-0.0017206,-2.0823e-05,-5.968e-05,-4.3115e-05,9.5201e-05,0.00021761,-0.0024185,-0.0024474,-0.0019447,0,0,0.00042391,0,0,0,0
-2.8174e-05,-2.1234e-05,1.789e-05,-5.6619e-06,2.5564e-05,-2.012e-06,2.3561e-05,-1.2578e-05,-2.9398e-05,-0.0037649,-3.3653e-05,0.0022066,-0.0017366,-2.3295e-05,-5.6418e-05,-4.0505e-05,8.9497e-05,0.0002062,-0.002403,-0.0024566,-0.0019631,0,0,0.00038152,0,0,0,0
-2.6294e-05,-1.9838e-05,1.5991e-05,-6.9279e-06,2.299e-05,-7.0916e-08,2.047e-05,-1.1842e-05,-2.7428e-05,-0.0037541,-3.1764e-05,0.002095,-0.0017515,-2.522e-05,-5.3305e-05,-3.8044e-05,8.4113e-05,0.00019525,-0.0023895,-0.0024653,-0.0019802,0,0,0.00034337,0,0,0,0
-2.4538e-05,-1.8531e-05,1.4286e-05,-7.9465e-06,2.0672e-05,1.5606e-06,1.7738e-05,-1.1145e-05,-2.5589e-05,-0.0037436,-2.9964e-05,0.0019874,-0.0017653,-2.6673e-05,-5.0338e-05,-3.5725e-05,7.9032e-05,0.00018476,-0.0023778,-0.0024735,-0.0019963,0,0,0.00030903,0,0,0,0
-2.2898e-05,-1.7308e-05,1.2755e-05,-8.7506e-06,1.8585e-05,2.9206e-06,1.5327e-05,-1.0484e-05,-2.3872e-05,-0.0037336,-2.8252e-05,0.0018838,-0.0017781,-2.7718e-05,-4.7512e-05,-3.354e-05,7.4241e-05,0.00017472,-0.0023677,-0.0024812,-0.0020112,0,0,0.00027813,0,0,0,0
-2.1366e-05,-1.6164e-05,1.1382e-05,-9.3688e-06,1.6708e-05,4.043e-06,1.32e-05,-9.8576e-06,-2.2268e-05,-0.0037239,-2.6624e-05,0.0017843,-0.00179,-2.8415e-05,-4.4824e-05,-3.1482e-05,6.9724e-05,0.00016513,-0.002359,-0.0024884,-0.0020251,0,0,0.00025032,0,0,0,0
-1.9935e-05,-1.5093e-05,1.0149e-05,-9.8267e-06,1.5018e-05,4.9581e-06,1.1328e-05,-9.2645e-06,-2.0771e-05,-0.0037145,-2.5078e-05,0.001689,-0.001801,-2.8814e-05,-4.227e-05,-2.9545e-05,6.5468e-05,0.00015598,-0.0023516,-0.0024952,-0.0020381,0,0,0.00022528,0,0,0,0
-1.8598e-05,-1.4092e-05,9.0438e-06,-1.0147e-05,1.3498e-05,5.6926e-06,9.6816e-06,-8.703e-06,-1.9373e-05,-0.0037056,-2.3611e-05,0.0015977,-0.0018113,-2.8959e-05,-3.9844e-05,-2.7722e-05,6.1458e-05,0.00014726,-0.0023452,-0.0025015,-0.0020503,0,0,0.00020276,0,0,0,0
-1.7349e-05,-1.3154e-05,8.0522e-06,-1.0349e-05,1.2131e-05,6.2703e-06,8.236e-06,-8.1716e-06,-1.8068e-05,-0.003697,-2.222e-05,0.0015104,-0.0018207,-2.8891e-05,-3.7543e-05,-2.6007e-05,5.7683e-05,0.00013895,-0.0023397,-0.0025075,-0.0020616,0,0,0.00018248,0,0,0,0
-1.6182e-05,-1.2277e-05,7.1629e-06,-1.045e-05,1.0901e-05,6.7123e-06,6.9686e-06,-7.6689e-06,-1.6849e-05,-0.0036888,-2.0901e-05,0.0014271,-0.0018296,-2.8643e-05,-3.5361e-05,-2.4395e-05,5.413e-05,0.00013106,-0.0023352,-0.0025131,-0.0020721,0,0,0.00016423,0,0,0,0
