piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-7.3346e-05,-8.2709e-05,-1.7984e-05,-1.3756e-05,-1.0277e-05,6.0484e-06,-0.00010155,-0.00011169,-7.0362e-05,-0.013402,-0.00012021,0.0012311,-0.0071754,-1.8061e-05,-2.2961e-05,1.0867e-05,2.2177e-05,0.00041262,-0.0087685,-0.0096935,-0.0084968,0,0,0,0,0.00047101,0,0
-6.64e-05,-7.4722e-05,-1.6399e-05,-1.3382e-05,-9.3391e-06,6.3226e-06,-9.1692e-05,-0.00010074,-6.3728e-05,-0.013497,-0.00010889,0.0011683,-0.0072388,-1.8599e-05,-2.2088e-05,8.8939e-06,2.1934e-05,0.00037664,-0.0088289,-0.0097673,-0.0085367,0,0,0,0,0.00042391,0,0
-6.0114e-05,-6.7503e-05,-1.4963e-05,-1.2978e-05,-8.4741e-06,6.4886e-06,-8.2786e-05,-9.0855e-05,-5.7721e-05,-0.013581,-9.8639e-05,0.0011078,-0.007296,-1.8928e-05,-2.1206e-05,7.175e-06,2.1589e-05,0.0003439,-0.0088834,-0.0098338,-0.0085728,0,0,0,0,0.00038152,0,0
-5.4423e-05,-6.0978e-05,-1.3664e-05,-1.255e-05,-7.6797e-06,6.5657e-06,-7.474e-05,-8.1926e-05,-5.2283e-05,-0.013657,-8.9361e-05,0.0010496,-0.0073476,-1.9079e-05,-2.0322e-05,5.6811e-06,2.1158e-05,0.00031411,-0.0089326,-0.0098938,-0.0086055,0,0,0,0,0.00034337,0,0
-4.9271e-05,-5.508e-05,-1.249e-05,-1.2107e-05,-6.9528e-06,6.5697e-06,-6.7472e-05,-7.3863e-05,-4.7357e-05,-0.013724,-8.0961e-05,0.00099378,-0.0073942,-1.9079e-05,-1.9445e-05,4.3865e-06,2.0658e-05,0.00028699,-0.0089771,-0.0099479,-0.0086352,0,0,0,0,0.00030903,0,0
-4.4605e-05,-4.9749e-05,-1.1429e-05,-1.1653e-05,-6.2897e-06,6.5139e-06,-6.0907e-05,-6.6583e-05,-4.2894e-05,-0.013785,-7.3355e-05,0.0009403,-0.0074362,-1.8953e-05,-1.8578e-05,3.268e-06,2.0103e-05,0.00026229,-0.0090172,-0.0099967,-0.008662,0,0,0,0,0.00027813,0,0
-4.0378e-05,-4.4928e-05,-1.047e-05,-1.1193e-05,-5.686e-06,6.4095e-06,-5.4975e-05,-6.0012e-05,-3.885e-05,-0.013838,-6.6467e-05,0.00088915,-0.0074741,-1.8722e-05,-1.7727e-05,2.3049e-06,1.9506e-05,0.00023979,-0.0090534,-0.010041,-0.0086864,0,0,0,0,0.00025032,0,0
-3.6549e-05,-4.0569e-05,-9.6031e-06,-1.0731e-05,-5.1375e-06,6.2657e-06,-4.9616e-05,-5.4079e-05,-3.5185e-05,-0.013886,-6.0228e-05,0.0008403,-0.0075084,-1.8404e-05,-1.6894e-05,1.4791e-06,1.8876e-05,0.00021929,-0.0090861,-0.01008,-0.0087084,0,0,0,0,0.00022528,0,0
-3.308e-05,-3.6627e-05,-8.8206e-06,-1.0271e-05,-4.6399e-06,6.0905e-06,-4.4773e-05,-4.8724e-05,-3.1862e-05,-0.013929,-5.4576e-05,0.00079369,-0.0075393,-1.8014e-05,-1.6083e-05,7.7394e-07,1.8224e-05,0.00020061,-0.0091156,-0.010116,-0.0087283,0,0,0,0,0.00020276,0,0
-2.9935e-05,-3.3062e-05,-8.1139e-06,-9.8155e-06,-4.1889e-06,5.8905e-06,-4.0396e-05,-4.3889e-05,-2.8849e-05,-0.013967,-4.9454e-05,0.00074928,-0.0075671,-1.7567e-05,-1.5295e-05,1.7503e-07,1.7557e-05,0.00018357,-0.0091422,-0.010148,-0.0087464,0,0,0,0,0.00018248,0,0
-2.7084e-05,-2.9836e-05,-7.4758e-06,-9.3666e-06,-3.7806e-06,5.6714e-06,-3.6441e-05,-3.9525e-05,-2.6116e-05,-0.014001,-4.4813e-05,0.00070702,-0.0075923,-1.7076e-05,-1.4533e-05,-3.3062e-07,1.6882e-05,0.00016804,-0.0091662,-0.010177,-0.0087627,0,0,0,0,0.00016423,0,0
