piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-3.7306e-05,-3.0296e-05,5.4517e-05,9.2961e-06,3.6938e-05,8.2821e-06,3.3565e-05,-2.3133e-05,-3.8425e-05,0,-4.4902e-05,0.0022226,0.00037356,8.2603e-06,-6.0127e-05,-4.3874e-05,9.9662e-05,0.00022297,-2.7286e-05,0.00032052,0.00042686,0,0,0.0005815,0,0,0,0
-3.5791e-05,-2.9166e-05,4.495e-05,6.3807e-06,3.3128e-05,5.4415e-06,2.8551e-05,-2.2275e-05,-3.6857e-05,0,-4.2928e-05,0.002125,0.00035078,2.5671e-06,-5.7066e-05,-4.1502e-05,9.3727e-05,0.00021055,-8.4798e-06,0.00030421,0.00040378,0,0,0.00052335,0,0,0,0
-3.4268e-05,-2.8016e-05,3.6731e-05,3.8789e-06,2.9696e-05,3.1563e-06,2.414e-05,-2.1413e-05,-3.5281e-05,0,-4.0991e-05,0.0020291,0.00032933,-2.2466e-06,-5.4124e-05,-3.9232e-05,8.8129e-05,0.00019879,7.421e-06,0.00028852,0.00038169,0,0,0.00047101,0,0,0,0
-3.2751e-05,-2.6857e-05,2.9678e-05,1.7428e-06,2.6607e-05,1.3284e-06,2.0267e-05,-2.0553e-05,-3.3712e-05,0,-3.9097e-05,0.0019353,0.00030913,-6.288e-06,-5.1301e-05,-3.7062e-05,8.2849e-05,0.00018764,2.0771e-05,0.00027347,0.00036059,0,0,0.00042391,0,0,0,0
-3.1251e-05,-2.57e-05,2.3634e-05,-7.1001e-08,2.3828e-05,-1.2319e-07,1.6872e-05,-1.97e-05,-3.216e-05,0,-3.7251e-05,0.0018439,0.00029012,-9.6524e-06,-4.8594e-05,-3.4993e-05,7.7872e-05,0.00017707,3.1884e-05,0.00025904,0.00034045,0,0,0.00038152,0,0,0,0
-2.9777e-05,-2.4554e-05,1.8463e-05,-1.6009e-06,2.1329e-05,-1.2656e-06,1.3903e-05,-1.8856e-05,-3.0636e-05,0,-3.5456e-05,0.0017551,0.00027224,-1.2425e-05,-4.6003e-05,-3.3021e-05,7.318e-05,0.00016706,4.1042e-05,0.00024523,0.00032127,0,0,0.00034337,0,0,0,0
-2.8336e-05,-2.3426e-05,1.4047e-05,-2.8812e-06,1.9083e-05,-2.1542e-06,1.1311e-05,-1.8027e-05,-2.9147e-05,0,-3.3717e-05,0.001669,0.00025542,-1.468e-05,-4.3527e-05,-3.1146e-05,6.8759e-05,0.00015757,4.8492e-05,0.00023203,0.00030302,0,0,0.00030903,0,0,0,0
-2.6934e-05,-2.232e-05,1.0287e-05,-3.9427e-06,1.7064e-05,-2.835e-06,9.0538e-06,-1.7215e-05,-2.7698e-05,0,-3.2036e-05,0.0015858,0.00023961,-1.6486e-05,-4.1162e-05,-2.9363e-05,6.4594e-05,0.00014859,5.4456e-05,0.00021942,0.00028568,0,0,0.00027813,0,0,0,0
-2.5574e-05,-2.1241e-05,7.0932e-06,-4.8128e-06,1.5252e-05,-3.3458e-06,7.0938e-06,-1.6421e-05,-2.6293e-05,0,-3.0414e-05,0.0015055,0.00022475,-1.79e-05,-3.8905e-05,-2.7671e-05,6.0672e-05,0.00014008,5.9128e-05,0.0002074,0.00026922,0,0,0.00025032,0,0,0,0
-2.426e-05,-2.0193e-05,4.3909e-06,-5.5157e-06,1.3625e-05,-3.7179e-06,5.3968e-06,-1.5648e-05,-2.4936e-05,0,-2.8853e-05,0.0014282,0.00021079,-1.8976e-05,-3.6756e-05,-2.6067e-05,5.6978e-05,0.00013202,6.2683e-05,0.00019594,0.00025361,0,0,0.00022528,0,0,0,0
-2.2993e-05,-1.9178e-05,2.114e-06,-6.073e-06,1.2164e-05,-3.9773e-06,3.9323e-06,-1.4897e-05,-2.3629e-05,0,-2.7352e-05,0.0013539,0.00019767,-1.976e-05,-3.4709e-05,-2.4546e-05,5.3502e-05,0.0001244,6.5273e-05,0.00018502,0.00023881,0,0,0.00020276,0,0,0,0
-2.1775e-05,-1.8197e-05,2.0516e-07,-6.504e-06,1.0855e-05,-4.1454e-06,2.6732e-06,-1.417e-05,-2.2372e-05,0,-2.5912e-05,0.0012826,0.00018534,-2.0293e-05,-3.2762e-05,-2.3106e-05,5.0229e-05,0.00011718,6.7034e-05,0.00017465,0.00022481,0,0,0.00018248,0,0,0,0
-2.0607e-05,-1.7252e-05,-1.3852e-06,-6.8256e-06,9.6803e-06,-4.2399e-06,1.5953e-06,-1.3466e-05,-2.1167e-05,0,-2.4532e-05,0.0012143,0.00017377,-2.0612e-05,-3.0912e-05,-2.1744e-05,4.7151e-05,0.00011036,6.8085e-05,0.00016478,0.00021155,0,0,0.00016423,0,0,0,0
