piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-2.9528e-05,-2.5012e-05,-3.4308e-06,1.941e-06,-1.5022e-05,9.6499e-06,2.4045e-05,-2.5436e-05,-2.982e-05,0,-3.1676e-05,0.001568,0.00032233,3.6393e-06,-5.0806e-05,-2.4623e-05,7.2861e-05,0.00013617,-1.5831e-05,0.00030932,0.00036395,0,0,0.00047101,0,0,0,0
-2.8109e-05,-2.3834e-05,-2.4377e-06,1.0804e-06,-1.3511e-05,9.9925e-06,2.0412e-05,-2.3989e-05,-2.8402e-05,0,-3.0237e-05,0.0014968,0.00030292,2.5139e-07,-4.7789e-05,-2.324e-05,6.8734e-05,0.00012945,-1.0935e-06,0.00029096,0.0003435,0,0,0.00042391,0,0,0,0
-2.6727e-05,-2.2684e-05,-1.568e-06,3.4708e-07,-1.2159e-05,1.0244e-05,1.7218e-05,-2.2622e-05,-2.7019e-05,0,-2.8832e-05,0.0014272,0.00028461,-2.6063e-06,-4.4945e-05,-2.1924e-05,6.4817e-05,0.00012298,1.1338e-05,0.00027364,0.00032406,0,0,0.00038152,0,0,0,0
-2.5386e-05,-2.1567e-05,-8.114e-07,-2.7394e-07,-1.095e-05,1.0413e-05,1.4413e-05,-2.133e-05,-2.5673e-05,0,-2.7464e-05,0.0013594,0.00026736,-4.9986e-06,-4.2262e-05,-2.0674e-05,6.1101e-05,0.00011675,2.1744e-05,0.00025731,0.00030558,0,0,0.00034337,0,0,0,0
-2.4089e-05,-2.0485e-05,-1.5767e-07,-7.9618e-07,-9.8666e-06,1.0505e-05,1.1956e-05,-2.0109e-05,-2.437e-05,0,-2.6135e-05,0.0012937,0.00025111,-6.983e-06,-3.9734e-05,-1.9487e-05,5.758e-05,0.00011077,3.0376e-05,0.00024191,0.00028804,0,0,0.00030903,0,0,0,0
-2.2838e-05,-1.944e-05,4.0297e-07,-1.2317e-06,-8.895e-06,1.053e-05,9.8075e-06,-1.8954e-05,-2.3112e-05,0,-2.4848e-05,0.00123,0.00023582,-8.6108e-06,-3.7351e-05,-1.8362e-05,5.4245e-05,0.00010503,3.7457e-05,0.0002274,0.0002714,0,0,0.00027813,0,0,0,0
-2.1635e-05,-1.8434e-05,8.7982e-07,-1.5912e-06,-8.0231e-06,1.0494e-05,7.9333e-06,-1.7862e-05,-2.1901e-05,0,-2.3606e-05,0.0011685,0.00022142,-9.9275e-06,-3.5105e-05,-1.7295e-05,5.1088e-05,9.9522e-05,4.3185e-05,0.00021373,0.00025564,0,0,0.00025032,0,0,0,0
-2.048e-05,-1.7466e-05,1.2816e-06,-1.8842e-06,-7.24e-06,1.0406e-05,6.3024e-06,-1.6829e-05,-2.0738e-05,0,-2.2407e-05,0.0011092,0.00020786,-1.0974e-05,-3.2989e-05,-1.6286e-05,4.8101e-05,9.4253e-05,4.7735e-05,0.00020085,0.00024072,0,0,0.00022528,0,0,0,0
-1.9375e-05,-1.6538e-05,1.6164e-06,-2.1193e-06,-6.5363e-06,1.0272e-05,4.8873e-06,-1.5852e-05,-1.9623e-05,0,-2.1254e-05,0.0010521,0.00019511,-1.1785e-05,-3.0995e-05,-1.533e-05,4.5276e-05,8.9214e-05,5.1264e-05,0.00018871,0.00022659,0,0,0.00020276,0,0,0,0
-1.8317e-05,-1.5649e-05,1.8918e-06,-2.3039e-06,-5.9035e-06,1.0099e-05,3.6632e-06,-1.493e-05,-1.8556e-05,0,-2.0147e-05,0.00099727,0.00018312,-1.2393e-05,-2.9118e-05,-1.4427e-05,4.2606e-05,8.4401e-05,5.3909e-05,0.00017728,0.00021324,0,0,0.00018248,0,0,0,0
-1.7308e-05,-1.48e-05,2.1145e-06,-2.4449e-06,-5.3341e-06,9.8935e-06,2.608e-06,-1.4057e-05,-1.7537e-05,0,-1.9085e-05,0.00094469,0.00017184,-1.2826e-05,-2.735e-05,-1.3573e-05,4.0084e-05,7.9808e-05,5.5792e-05,0.00016652,0.00020062,0,0,0.00016423,0,0,0,0
