piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
6.5895e-06,3.0127e-05,0.00012112,-2.5867e-05,0.00013422,1.2769e-05,-5.415e-06,0.00014424,-2.9692e-06,-0.00025063,-4.792e-06,0.0013309,0.00013428,-7.6729e-05,0.00011623,-2.1907e-05,7.6701e-05,0.00035493,0.00015282,-0.0008995,0.00014342,0,0,0,0.0012158,0,0,0
5.1384e-06,2.6527e-05,0.00011085,-2.4022e-05,0.00012088,1.399e-05,-5.782e-06,0.0001296,-3.5045e-06,-0.00022875,-5.5513e-06,0.0012811,0.00013067,-7.2139e-05,0.00010268,-2.0671e-05,7.2127e-05,0.00032701,0.00014865,-0.00080029,0.00014089,0,0,0,0.0010942,0,0,0
3.8437e-06,2.3268e-05,0.00010139,-2.2305e-05,0.0001088,1.4901e-05,-6.0712e-06,0.00011629,-3.9651e-06,-0.00020863,-6.189e-06,0.0012308,0.00012694,-6.7791e-05,9.0589e-05,-1.9498e-05,6.7795e-05,0.00030134,0.00014426,-0.00071126,0.00013804,0,0,0,0.00098477,0,0,0
2.6952e-06,2.0329e-05,9.2705e-05,-2.0709e-05,9.7875e-05,1.5539e-05,-6.2908e-06,0.00010423,-4.356e-06,-0.00019014,-6.7133e-06,0.0011804,0.00012312,-6.3678e-05,7.9808e-05,-1.8385e-05,6.3699e-05,0.00027773,0.00013972,-0.00063146,0.0001349,0,0,0,0.00088629,0,0,0
1.6822e-06,1.7687e-05,8.4735e-05,-1.9226e-05,8.8019e-05,1.5943e-05,-6.4483e-06,9.3334e-05,-4.6824e-06,-0.00017318,-7.1336e-06,0.0011302,0.00011923,-5.9793e-05,7.0204e-05,-1.7331e-05,5.983e-05,0.00025601,0.00013507,-0.00056001,0.00013153,0,0,0,0.00079766,0,0,0
7.9373e-07,1.5319e-05,7.743e-05,-1.7849e-05,7.9133e-05,1.6147e-05,-6.5508e-06,8.3498e-05,-4.9495e-06,-0.00015764,-7.4596e-06,0.0010805,0.00011527,-5.6126e-05,6.1659e-05,-1.6334e-05,5.618e-05,0.00023603,0.00013034,-0.00049608,0.00012797,0,0,0,0.0007179,0,0,0
1.9326e-08,1.3202e-05,7.074e-05,-1.6571e-05,7.1129e-05,1.6182e-05,-6.6048e-06,7.4637e-05,-5.1624e-06,-0.00014341,-7.7009e-06,0.0010317,0.00011129,-5.2669e-05,5.4063e-05,-1.539e-05,5.2739e-05,0.00021766,0.00012557,-0.00043894,0.00012426,0,0,0,0.00064611,0,0,0
-6.5124e-07,1.1315e-05,6.4618e-05,-1.5384e-05,6.3925e-05,1.6077e-05,-6.6166e-06,6.6664e-05,-5.3259e-06,-0.0001304,-7.8671e-06,0.00098377,0.00010729,-4.9411e-05,4.7316e-05,-1.4497e-05,4.9498e-05,0.00020075,0.00012079,-0.00038791,0.00012042,0,0,0,0.0005815,0,0,0
-1.2277e-06,9.6364e-06,5.9017e-05,-1.4283e-05,5.7442e-05,1.5858e-05,-6.5915e-06,5.9498e-05,-5.4447e-06,-0.00011851,-7.967e-06,0.00093705,0.00010329,-4.6344e-05,4.133e-05,-1.3653e-05,4.6446e-05,0.0001852,0.00011603,-0.00034236,0.0001165,0,0,0,0.00052335,0,0,0
-1.7191e-06,8.1465e-06,5.3896e-05,-1.3262e-05,5.1613e-05,1.5546e-05,-6.5346e-06,5.3063e-05,-5.5233e-06,-0.00010766,-8.0088e-06,0.0008916,9.9316e-05,-4.3458e-05,3.6022e-05,-1.2855e-05,4.3575e-05,0.00017089,0.00011131,-0.00030174,0.00011253,0,0,0,0.00047101,0,0,0
-2.134e-06,6.8274e-06,4.9216e-05,-1.2315e-05,4.6371e-05,1.516e-05,-6.4506e-06,4.7289e-05,-5.5661e-06,-9.7757e-05,-8.0002e-06,0.00084753,9.5377e-05,-4.0744e-05,3.1321e-05,-1.2102e-05,4.0874e-05,0.00015772,0.00010666,-0.00026553,0.00010852,0,0,0,0.00042391,0,0,0
-2.4803e-06,5.6621e-06,4.494e-05,-1.1436e-05,4.1659e-05,1.4716e-05,-6.3435e-06,4.2111e-05,-5.5769e-06,-8.8727e-05,-7.9481e-06,0.00080492,9.1489e-05,-3.8192e-05,2.7162e-05,-1.1391e-05,3.8335e-05,0.00014559,0.00010208,-0.0002333,0.00010451,0,0,0,0.00038152,0,0,0
-2.7653e-06,4.6355e-06,4.1034e-05,-1.0621e-05,3.7425e-05,1.423e-05,-6.2171e-06,3.7471e-05,-5.5595e-06,-8.0497e-05,-7.8589e-06,0.0007638,8.7663e-05,-3.5795e-05,2.3485e-05,-1.072e-05,3.5948e-05,0.00013443,9.7589e-05,-0.00020461,0.00010051,0,0,0,0.00034337,0,0,0
-2.9957e-06,3.7333e-06,3.7467e-05,-9.8644e-06,3.3619e-05,1.3712e-05,-6.0746e-06,3.3316e-05,-5.5174e-06,-7.3001e-05,-7.7382e-06,0.00072423,8.391e-05,-3.3542e-05,2.0238e-05,-1.0086e-05,3.3705e-05,0.00012416,9.3203e-05,-0.0001791,9.6537e-05,0,0,0,0.00030903,0,0,0
-3.1777e-06,2.9428e-06,3.4209e-05,-9.1631e-06,3.02e-05,1.3173e-05,-5.9191e-06,2.9596e-05,-5.4537e-06,-6.6178e-05,-7.5911e-06,0.00068621,8.0237e-05,-3.1427e-05,1.7375e-05,-9.488e-06,3.1599e-05,0.00011469,8.8929e-05,-0.00015645,9.2611e-05,0,0,0,0.00027813,0,0,0
-3.3169e-06,2.2523e-06,3.1236e-05,-8.5125e-06,2.7128e-05,1.2621e-05,-5.7532e-06,2.6269e-05,-5.3715e-06,-5.9969e-05,-7.4223e-06,0.00064974,7.6654e-05,-2.9442e-05,1.4852e-05,-8.9241e-06,2.9621e-05,0.00010597,8.4776e-05,-0.00013634,8.8745e-05,0,0,0,0.00025032,0,0,0
-3.4184e-06,1.6511e-06,2.8522e-05,-7.9089e-06,2.4367e-05,1.2063e-05,-5.5792e-06,2.3294e-05,-5.2734e-06,-5.4322e-05,-7.2357e-06,0.00061483,7.3166e-05,-2.7579e-05,1.2633e-05,-8.3924e-06,2.7764e-05,9.7941e-05,8.0747e-05,-0.0001185,8.495e-05,0,0,0,0.00022528,0,0,0
-3.4867e-06,1.1297e-06,2.6044e-05,-7.349e-06,2.1888e-05,1.1506e-05,-5.3993e-06,2.0635e-05,-5.1619e-06,-4.9189e-05,-7.035e-06,0.00058145,6.9777e-05,-2.583e-05,1.0684e-05,-7.8911e-06,2.602e-05,9.0539e-05,7.6849e-05,-0.00010271,8.1235e-05,0,0,0,0.00020276,0,0,0
-3.5262e-06,6.7935e-07,2.3783e-05,-6.8296e-06,1.966e-05,1.0953e-05,-5.2151e-06,1.826e-05,-5.0392e-06,-4.4524e-05,-6.8233e-06,0.00054957,6.6491e-05,-2.4191e-05,8.9746e-06,-7.4186e-06,2.4384e-05,8.3716e-05,7.3084e-05,-8.8727e-05,7.7608e-05,0,0,0,0.00018248,0,0,0
-3.5407e-06,2.9223e-07,2.172e-05,-6.3476e-06,1.7659e-05,1.0409e-05,-5.0284e-06,1.6141e-05,-4.9074e-06,-4.0288e-05,-6.6034e-06,0.00051918,6.3312e-05,-2.2653e-05,7.4778e-06,-6.9733e-06,2.2849e-05,7.7426e-05,6.9453e-05,-7.637e-05,7.4076e-05,0,0,0,0.00016423,0,0,0
