piDC,PIC,y_gap,y_gap1,y_gap2,y_gap3,PI1,PI2,PI3,S,I,BSTAR,GDP,EX1,EX2,EX3,IM,C,P1,P2,P3,PX,RP,A1,A2,A3,PF,DSTAR
-1.6336e-05,-1.4136e-05,1.0982e-05,-7.8344e-06,-2.0058e-07,1.9017e-05,-1.4155e-05,-1.263e-05,-1.6594e-05,-0.0011914,-1.9206e-05,0.0010188,-0.00064475,-3.4984e-05,-2.3749e-05,-1.215e-05,3.8162e-05,8.3553e-05,-0.00069929,-0.00075827,-0.00066922,0,0,0,0,0,0,2.4179e-05
-1.5308e-05,-1.3243e-05,1.0212e-05,-7.3836e-06,-2.7343e-07,1.7869e-05,-1.3226e-05,-1.1803e-05,-1.5551e-05,-0.0011901,-1.8036e-05,0.0009549,-0.00065403,-3.2964e-05,-2.2397e-05,-1.1444e-05,3.5677e-05,7.8403e-05,-0.00070884,-0.00076731,-0.00068041,0,0,0,0,0,0,1.9343e-05
-1.434e-05,-1.2405e-05,9.5042e-06,-6.951e-06,-3.2437e-07,1.678e-05,-1.2361e-05,-1.1032e-05,-1.4571e-05,-0.0011888,-1.6928e-05,0.00089476,-0.00066269,-3.1027e-05,-2.1097e-05,-1.0769e-05,3.3357e-05,7.3538e-05,-0.00071777,-0.00077575,-0.0006909,0,0,0,0,0,0,1.5474e-05
-1.3432e-05,-1.1617e-05,8.8519e-06,-6.5376e-06,-3.5825e-07,1.5748e-05,-1.1554e-05,-1.0313e-05,-1.3649e-05,-0.0011877,-1.588e-05,0.00083821,-0.00067078,-2.9178e-05,-1.9852e-05,-1.0124e-05,3.1191e-05,6.8949e-05,-0.00072611,-0.00078365,-0.00070072,0,0,0,0,0,0,1.2379e-05
-1.2578e-05,-1.0878e-05,8.2497e-06,-6.144e-06,-3.7897e-07,1.4773e-05,-1.0801e-05,-9.6413e-06,-1.2783e-05,-0.0011866,-1.4892e-05,0.00078509,-0.00067833,-2.7417e-05,-1.8664e-05,-9.511e-06,2.9168e-05,6.4625e-05,-0.00073391,-0.00079103,-0.00070992,0,0,0,0,0,0,9.9035e-06
-1.1778e-05,-1.0184e-05,7.6926e-06,-5.7702e-06,-3.8956e-07,1.3852e-05,-1.0099e-05,-9.0144e-06,-1.197e-05,-0.0011857,-1.396e-05,0.00073521,-0.00068538,-2.5747e-05,-1.7535e-05,-8.9297e-06,2.7277e-05,6.0557e-05,-0.0007412,-0.00079793,-0.00071854,0,0,0,0,0,0,7.9228e-06
-1.1027e-05,-9.5342e-06,7.1765e-06,-5.416e-06,-3.9245e-07,1.2985e-05,-9.4424e-06,-8.4291e-06,-1.1207e-05,-0.0011848,-1.3083e-05,0.0006884,-0.00069196,-2.4164e-05,-1.6463e-05,-8.3795e-06,2.5511e-05,5.6731e-05,-0.00074802,-0.00080438,-0.00072661,0,0,0,0,0,0,6.3383e-06
-1.0322e-05,-8.9246e-06,6.6977e-06,-5.0812e-06,-3.8954e-07,1.2168e-05,-8.8296e-06,-7.8823e-06,-1.0492e-05,-0.001184,-1.2257e-05,0.00064449,-0.00069812,-2.2668e-05,-1.5449e-05,-7.8597e-06,2.386e-05,5.3136e-05,-0.00075439,-0.00081042,-0.00073416,0,0,0,0,0,0,5.0706e-06
-9.6622e-06,-8.3533e-06,6.2531e-06,-4.7651e-06,-3.8233e-07,1.14e-05,-8.2572e-06,-7.3715e-06,-9.8215e-06,-0.0011832,-1.1482e-05,0.00060333,-0.00070387,-2.1257e-05,-1.4491e-05,-7.3694e-06,2.2317e-05,4.9761e-05,-0.00076035,-0.00081606,-0.00074123,0,0,0,0,0,0,4.0565e-06
-9.0436e-06,-7.8181e-06,5.8397e-06,-4.467e-06,-3.7201e-07,1.0679e-05,-7.7224e-06,-6.8941e-06,-9.1931e-06,-0.0011825,-1.0753e-05,0.00056474,-0.00070924,-1.9926e-05,-1.3587e-05,-6.9074e-06,2.0875e-05,4.6594e-05,-0.00076593,-0.00082134,-0.00074784,0,0,0,0,0,0,3.2452e-06
-8.4641e-06,-7.3167e-06,5.4551e-06,-4.1864e-06,-3.5948e-07,1.0001e-05,-7.2225e-06,-6.448e-06,-8.6043e-06,-0.0011819,-1.0069e-05,0.00052858,-0.00071427,-1.8674e-05,-1.2736e-05,-6.4727e-06,1.9526e-05,4.3623e-05,-0.00077114,-0.00082627,-0.00075404,0,0,0,0,0,0,2.5961e-06
-7.9212e-06,-6.8472e-06,5.0968e-06,-3.9224e-06,-3.4546e-07,9.3648e-06,-6.7554e-06,-6.031e-06,-8.0526e-06,-0.0011813,-9.4276e-06,0.0004947,-0.00071896,-1.7495e-05,-1.1934e-05,-6.0638e-06,1.8265e-05,4.0837e-05,-0.00077602,-0.00083089,-0.00075983,0,0,0,0,0,0,2.0769e-06
-7.4128e-06,-6.4075e-06,4.7631e-06,-3.6743e-06,-3.3052e-07,8.7679e-06,-6.3186e-06,-5.6411e-06,-7.536e-06,-0.0011807,-8.8259e-06,0.00046297,-0.00072336,-1.6388e-05,-1.118e-05,-5.6797e-06,1.7086e-05,3.8225e-05,-0.00078058,-0.00083521,-0.00076526,0,0,0,0,0,0,1.6615e-06
